iter	MSLE	MAE
932	0.02318402554	1.220067133
933	0.0231838436	1.220056726
934	0.02318345502	1.220038126
935	0.02318233132	1.219986895
936	0.02318165466	1.219955985
937	0.02318153105	1.219939288
938	0.02318197952	1.21991983
939	0.02318189803	1.219895725
940	0.02318187933	1.219874288
941	0.02318144096	1.219852747
942	0.02318027298	1.219811802
943	0.02317922512	1.219769005
944	0.02317912753	1.219752982
945	0.02317794548	1.219722396
946	0.0231766678	1.219687833
947	0.02317695518	1.219669961
948	0.0231770022	1.219667232
949	0.02317687271	1.219654098
950	0.02317667448	1.219638593
951	0.02317591767	1.219607604
952	0.02317592948	1.219599485
953	0.02317337328	1.219545023
954	0.02317314036	1.219517334
955	0.02317322734	1.219500291
956	0.0231730376	1.219471814
957	0.02317078781	1.219438964
958	0.02317112954	1.219425538
959	0.02317115332	1.219411998
960	0.02317115781	1.219403946
961	0.02317087078	1.219363883
962	0.02316703671	1.219270056
963	0.02316621098	1.219237385
964	0.02316478199	1.219209394
965	0.02316435702	1.219199686
966	0.02316428647	1.219187254
967	0.02316412257	1.219177591
968	0.02316358613	1.219149301
969	0.02316352065	1.219135171
970	0.02316269897	1.219087873
971	0.02316264683	1.219072918
972	0.02316255576	1.219063675
973	0.02316227482	1.21904998
974	0.02316155107	1.219024411
975	0.02316111979	1.21900649
976	0.02316043405	1.218952752
977	0.02316058719	1.218928162
978	0.02315991488	1.21888318
979	0.02315940256	1.21886317
980	0.02315868057	1.21884651
981	0.02315879167	1.218841577
982	0.02315839947	1.218818101
983	0.02315779318	1.218789617
984	0.02315770564	1.218768879
985	0.023155933	1.218723358
986	0.02315468039	1.218675614
987	0.02315452416	1.218665666
988	0.02315388364	1.218636038
989	0.02315392505	1.21862383
990	0.02315331171	1.218607824
991	0.02315323944	1.218586012
992	0.02315258979	1.218564769
993	0.02315275688	1.218543352
994	0.0231526469	1.218536775
995	0.02315217103	1.218525091
996	0.02315196433	1.218517665
997	0.02315201151	1.218496479
998	0.02315150139	1.218479181
999	0.02315149422	1.218476273
